gen		id		dom		parent_id		variation_type		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		energy		parent_energy		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
264		4027		0		3742		survived		6.60156		6.50329		31		18		216		216		216		216		
264		4180		0		4102		survived		6.52402		6.38654		240		237		216		216		164		164		
264		4000		0		3636		survived		6.29148		6.28464		240		226		216		216		163		163		
264		4127		0		4000		survived		6.17714		6.29148		240		234		216		216		158		163		
264		4204		0		4127		survived		6.14344		6.17714		240		238		216		216		156		158		
264		4164		0		4145		survived		6.08291		6.06912		240		236		216		216		150		150		
264		4214		0		4146		survived		6.06912		6.00022		240		239		216		216		148		148		
264		4231		0		4194		mutate_weight(-0.45852231928877385)		5.92169		5.89571		240		240		216		216		141		136		
264		4194		0		4146		survived		5.89571		6.00022		240		238		216		216		136		148		
264		4192		0		4190		survived		3.7663		3.40818		3		1		78		78		70		71		
264		4229		0		4192		remove_node		3.49503		3.7663		3		3		78		78		49		70		
264		4218		0		4206		survived		1.62012		0.020924		2		1		216		10000000.0		216		10000000.0		
264		4207		0		4192		survived		0.0924915		3.7663		3		2		69		78		62		70		
264		4226		0		4222		mutate_function(absolute-to-neg_square)		0.0265777		0.020924		1		1		10000000.0		10000000.0		10000000.0		10000000.0		
264		4238		0		-1		newly_generated		7.6708e-05		-10000000.0		0		10000000.0		216		10000000.0		107		10000000.0		
264		4224		1		4214		mutate_function(neg_abs-to-square)		6.13491		6.06912		240		240		216		216		156		148		
264		4227		1		4218		remove_node		0.940261		1.62012		2		2		216		216		216		216		
264		4213		1		4156		survived		0.281932		0.280069		12		11		216		208		56		54		
264		4156		1		4090		survived		0.280069		0.274923		12		7		208		158		54		40		
264		4199		1		4156		survived		0.279151		0.280069		12		10		208		208		53		54		
264		4222		1		-1		survived		0.020924		-10000000.0		1		10000000.0		10000000.0		10000000.0		10000000.0		10000000.0		
264		4230		2		4164		add_node		5.88104		6.08291		240		240		216		216		146		150		
264		4232		2		4207		remove_node		3.11744		0.0924915		3		3		97		69		86		62		
264		4234		2		4199		remove_link		0.278581		0.279151		12		12		208		208		53		53		
264		4223		4		4156		add_node		0.275329		0.280069		12		12		208		208		58		54		
264		4233		5		4213		mutate_function(square-to-neg_abs)		7.67383e-05		0.281932		12		12		216		216		56		56		
264		4236		7		4204		remove_node		5.09788		6.14344		240		240		216		216		156		156		
264		4235		8		4127		add_node		5.57704		6.17714		240		240		216		216		159		158		
264		4237		12		4000		mutate_weight(-0.45337994342529475)		5.00534		6.29148		240		240		216		216		178		163		
264		4228		12		4027		remove_link		0.00374006		6.60156		31		31		216		216		216		216		
264		4225		13		4180		remove_node		3.68887		6.52402		240		240		216		216		164		164		
