gen		id		dom		parent_id		variation_type		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		energy		parent_energy		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
3		59		0		42		add_node		2.26071		0.854744		3		3		172		194		172		194		
3		32		0		16		survived		1.5615		0.0449524		3		2		216		157		161		120		
3		44		0		15		survived		0.460791		0.0302345		3		2		96		71		96		71		
3		54		0		16		remove_node		0.0817187		0.0449524		3		3		157		157		86		120		
3		2		0		-1		survived		0.0735137		-10000000.0		3		10000000.0		95		10000000.0		95		10000000.0		
3		62		0		-1		newly_generated		0.0680641		-10000000.0		0		10000000.0		74		10000000.0		74		10000000.0		
3		15		0		2		survived		0.0302345		0.0735137		3		1		71		95		71		95		
3		11		1		-1		survived		2.2174		-10000000.0		3		10000000.0		216		10000000.0		216		10000000.0		
3		42		1		2		survived		0.854744		0.0735137		3		2		194		95		194		95		
3		60		1		14		remove_node		0.122774		0.0745555		3		3		129		129		129		129		
3		34		1		21		survived		0.119561		0.00386029		3		2		127		121		127		121		
3		50		1		46		mutate_function(square-to-sin)		0.0370657		0.0265777		1		1		162		10000000.0		162		10000000.0		
3		56		1		41		add_node		0.00049316		0.135125		3		3		72		190		72		190		
3		57		2		11		add_link		2.09253		2.2174		3		3		216		216		216		216		
3		47		2		32		remove_link		1.54086		1.5615		3		3		216		216		178		161		
3		41		2		28		survived		0.135125		0.020924		3		2		190		197		190		197		
3		33		2		14		survived		0.122774		0.0745555		3		2		133		129		133		129		
3		58		2		2		mutate_function(square-to-neg_sqrt_abs)		0.0521186		0.0735137		3		3		95		95		95		95		
3		46		2		-1		survived		0.0265777		-10000000.0		1		10000000.0		10000000.0		10000000.0		10000000.0		10000000.0		
3		49		2		30		mutate_function(square-to-sin)		0.0181786		0.0265777		2		2		170		10000000.0		170		10000000.0		
3		24		3		11		survived		1.97866		2.2174		3		1		216		216		216		216		
3		48		3		34		remove_link		0.107594		0.119561		3		3		132		127		132		127		
3		14		3		-1		survived		0.0745555		-10000000.0		3		10000000.0		129		10000000.0		129		10000000.0		
3		30		3		-1		survived		0.0265777		-10000000.0		2		10000000.0		10000000.0		10000000.0		10000000.0		10000000.0		
3		39		4		24		survived		1.91766		1.97866		3		2		216		216		216		216		
3		55		4		33		mutate_function(absolute-to-square)		0.119561		0.122774		3		3		133		133		133		133		
3		16		5		6		survived		0.0449524		0.00753402		3		1		157		157		120		157		
3		52		5		44		remove_node		0.0302345		0.460791		3		3		96		96		96		96		
3		61		7		24		remove_link		1.05514		1.97866		3		3		216		216		216		216		
3		51		13		15		mutate_weight(0.464669227066378)		0.0594669		0.0302345		3		3		195		71		195		71		
3		53		16		39		add_link		0.0898624		1.91766		3		3		216		216		216		216		
